,,
4570,15903,0.015903
,,
10398,81587,0.081587
,,
6576,31985,0.031985
,,
8440,54704,0.054704
,,
7969,47356,0.047356
,,
10960,90195,0.090195
,,
12562,122396,0.122396
,,
9370,67447,0.067447
,,
8989,60393,0.060393
,,
7233,39457,0.039457
,,
5554,23014,0.023014
,,
4887,18946,0.018946
,,
12190,110753,0.110753
,,
3440,9337,0.009337
,,
5315,21613,0.021613
,,
5251,21001,0.021001
,,
10801,88727,0.088727
,,
4187,13303,0.013303
,,
4203,13304,0.013304
,,
5198,20808,0.020808
,,
6698,34507,0.034507
,,
11462,100830,0.10083
,,
10406,86553,0.086553
,,
11707,103837,0.103837
,,
10316,79414,0.079414
,,
8866,61356,0.061356
,,
3369,8733,0.008733
,,
5857,26139,0.026139
,,
9046,63206,0.063206
,,
4575,16408,0.016408
,,
8123,50101,0.050101
,,
10433,82653,0.082653
,,
9358,65919,0.065919
,,
10172,76912,0.076912
,,
10014,75823,0.075823
,,
9795,71535,0.071535
,,
10716,86217,0.086217
,,
12868,127625,0.127625
,,
7350,40018,0.040018
,,
11195,92931,0.092931
,,
4521,15664,0.015664
,,
9494,66935,0.066935
,,
3729,10673,0.010673
,,
6645,34756,0.034756
,,
9784,73258,0.073258
,,
10310,79717,0.079717
,,
4832,18132,0.018132
,,
7290,41106,0.041106
,,
9260,65055,0.065055
,,
8632,57408,0.057408
,,
10530,86751,0.086751
,,
12891,125471,0.125471
,,
7503,43413,0.043413
,,
7062,38253,0.038253
,,
7028,37971,0.037971
,,
8456,54241,0.054241
,,
8193,50440,0.05044
,,
8816,60159,0.060159
,,
7882,47462,0.047462
,,
5317,22154,0.022154
,,
7210,40575,0.040575
,,
9792,74676,0.074676
,,
3095,7409,0.007409
,,
3840,11178,0.011178
,,
5643,23599,0.023599
,,
7414,40404,0.040404
,,
6535,30792,0.030792
,,
12860,116848,0.116848
,,
10063,72362,0.072362
,,
10172,71969,0.071969
,,
5133,19040,0.01904
,,
4789,16019,0.016019
,,
7714,42960,0.04296
,,
12122,110326,0.110326
,,
10311,78955,0.078955
